CustomerID,total_orders,total_revenue,last_purchase_date,recency,avg_order_value,R_score,F_score,M_score,RFM_score,segment,is_inactive,priority
16791,7,1721.78,2011-11-10 19:12:00,28,245.96857142857144,3,4,4,344,Loyal Customers,0,Low Priority
16792,2,110.38000000000001,2011-03-02 14:41:00,281,55.190000000000005,1,2,1,121,At Risk,1,Urgent Recovery
16793,1,243.84,2011-10-13 15:08:00,56,243.84,2,2,1,221,At Risk,0,Monitor
16794,10,1222.71,2011-12-08 17:54:00,0,122.271,4,4,3,443,Champions,0,Protect
16795,1,414.88,2010-12-09 14:08:00,364,414.88,1,2,2,122,At Risk,1,Urgent Recovery
16796,1,305.62,2011-09-11 14:01:00,88,305.62,2,2,1,221,At Risk,0,Monitor
16800,1,1201.49,2011-11-28 14:06:00,10,1201.49,4,2,3,423,Others,0,Low Priority
16801,4,1619.73,2011-06-29 15:33:00,162,404.9325,1,3,3,133,Loyal Customers,1,Re-engage High Value
16803,1,332.3,2011-10-05 14:28:00,64,332.3,2,2,2,222,At Risk,0,Monitor
16804,3,536.99,2011-11-16 16:43:00,22,178.99666666666667,3,3,2,332,Loyal Customers,0,Low Priority
16805,2,460.59000000000003,2011-06-19 11:23:00,173,230.29500000000002,1,2,2,122,At Risk,1,Urgent Recovery
16806,4,801.49,2011-08-28 15:27:00,102,200.3725,2,3,3,233,Loyal Customers,1,Re-engage High Value
16807,3,1121.5900000000001,2011-07-20 12:00:00,142,373.8633333333334,1,3,3,133,Loyal Customers,1,Re-engage High Value
16808,2,288.42,2011-09-01 19:34:00,98,144.21,2,2,1,221,At Risk,1,Urgent Recovery
16809,5,914.69,2011-11-16 15:45:00,22,182.93800000000002,3,4,3,343,Loyal Customers,0,Low Priority
16810,1,309.54,2011-05-31 15:32:00,191,309.54,1,2,2,122,At Risk,1,Urgent Recovery
16811,2,547.0699999999999,2011-12-05 11:39:00,4,273.53499999999997,4,2,2,422,Others,0,Low Priority
16812,1,479.35,2010-12-14 12:35:00,360,479.35,1,2,2,122,At Risk,1,Urgent Recovery
16813,10,1692.98,2011-12-01 14:03:00,7,169.298,4,4,4,444,Champions,0,Protect
16814,21,6509.099999999999,2011-11-25 13:27:00,13,309.95714285714286,4,4,4,444,Champions,0,Protect
16816,4,417.06,2011-08-28 14:16:00,102,104.265,2,3,2,232,Loyal Customers,1,Re-engage High Value
16817,9,1604.75,2011-12-07 11:03:00,2,178.30555555555554,4,4,3,443,Champions,0,Protect
16818,11,3349.57,2011-11-29 10:41:00,10,304.50636363636363,4,4,4,444,Champions,0,Protect
16820,1,497.61,2011-09-05 12:06:00,95,497.61,2,2,2,222,At Risk,1,Urgent Recovery
16823,1,358.38,2011-04-26 15:00:00,226,358.38,1,2,2,122,At Risk,1,Urgent Recovery
16824,2,460.64,2011-11-24 12:38:00,15,230.32,4,2,2,422,Others,0,Low Priority
16825,2,775.1800000000001,2011-11-01 11:51:00,38,387.59000000000003,3,2,3,323,Others,0,Low Priority
16826,1,341.7,2011-10-19 14:05:00,50,341.7,3,2,2,322,Others,0,Low Priority
16828,2,128.5,2011-09-07 15:10:00,92,64.25,2,2,1,221,At Risk,1,Urgent Recovery
16829,1,197.22,2011-07-06 10:48:00,156,197.22,1,2,1,121,At Risk,1,Urgent Recovery
16830,1,325.91,2011-11-01 11:35:00,38,325.91,3,2,2,322,Others,0,Low Priority
16832,3,199.15,2011-06-08 15:36:00,183,66.38333333333334,1,3,1,131,Loyal Customers,1,Re-engage High Value
16833,4,1106.53,2011-12-08 14:39:00,0,276.6325,4,3,3,433,Loyal Customers,0,Low Priority
16834,1,413.46,2011-04-26 09:37:00,227,413.46,1,2,2,122,At Risk,1,Urgent Recovery
16835,2,180.85,2011-08-03 13:50:00,127,90.425,2,2,1,221,At Risk,1,Urgent Recovery
16836,2,251.87,2011-10-31 10:05:00,39,125.935,3,2,1,321,Others,0,Low Priority
16837,11,3170.98,2011-11-08 14:27:00,30,288.2709090909091,3,4,4,344,Loyal Customers,0,Low Priority
16838,2,588.85,2011-05-26 13:13:00,196,294.425,1,2,2,122,At Risk,1,Urgent Recovery
16839,34,16594.35,2011-12-01 09:03:00,8,488.06911764705876,4,4,4,444,Champions,0,Protect
16841,6,1869.82,2011-11-03 11:51:00,36,311.63666666666666,3,4,4,344,Loyal Customers,0,Low Priority
16842,3,1264.19,2011-08-31 10:42:00,100,421.3966666666667,2,3,3,233,Loyal Customers,1,Re-engage High Value
16843,16,10196.57,2011-10-28 09:06:00,42,637.285625,3,4,4,344,Loyal Customers,0,Low Priority
16846,1,214.32,2011-10-20 13:55:00,49,214.32,3,2,1,321,Others,0,Low Priority
16847,1,193.44,2011-10-27 13:29:00,42,193.44,3,2,1,321,Others,0,Low Priority
16848,1,281.42,2011-10-18 08:42:00,52,281.42,2,2,1,221,At Risk,0,Monitor
16849,1,124.57,2011-06-06 09:16:00,186,124.57,1,2,1,121,At Risk,1,Urgent Recovery
16850,1,332.41,2011-01-10 11:09:00,333,332.41,1,2,2,122,At Risk,1,Urgent Recovery
16851,3,342.45000000000005,2011-12-05 13:32:00,3,114.15000000000002,4,3,2,432,Loyal Customers,0,Low Priority
16852,2,144.91,2011-11-29 13:22:00,9,72.455,4,2,1,421,Others,0,Low Priority
16855,2,328.4,2011-11-16 12:03:00,23,164.2,3,2,2,322,Others,0,Low Priority
16856,1,35.400000000000006,2011-11-25 08:59:00,14,35.400000000000006,4,2,1,421,Others,0,Low Priority
16858,1,375.69000000000005,2010-12-06 09:52:00,368,375.69000000000005,1,2,2,122,At Risk,1,Urgent Recovery
16859,2,747.81,2011-07-18 12:19:00,144,373.905,1,2,3,123,At Risk,1,Urgent Recovery
16861,2,173.76,2011-10-11 09:05:00,59,86.88,2,2,1,221,At Risk,0,Monitor
16863,2,502.8,2011-11-08 15:26:00,30,251.4,3,2,2,322,Others,0,Low Priority
16866,3,207.73999999999998,2011-07-22 10:06:00,140,69.24666666666666,2,3,1,231,Loyal Customers,1,Re-engage High Value
16869,4,825.4200000000001,2011-11-17 12:02:00,22,206.35500000000002,3,3,3,333,Loyal Customers,0,Low Priority
16871,6,2812.34,2011-11-17 19:27:00,21,468.72333333333336,3,4,4,344,Loyal Customers,0,Low Priority
16872,3,680.02,2011-09-23 16:05:00,76,226.67333333333332,2,3,3,233,Loyal Customers,0,Low Priority
16873,6,7123.62,2011-12-05 12:05:00,4,1187.27,4,4,4,444,Champions,0,Protect
16875,5,2095.53,2011-10-03 13:39:00,66,419.10600000000005,2,4,4,244,Loyal Customers,0,Low Priority
16877,6,853.72,2011-11-27 13:47:00,11,142.28666666666666,4,4,3,443,Champions,0,Protect
16878,1,13.3,2011-09-16 17:39:00,83,13.3,2,2,1,221,At Risk,0,Monitor
16880,7,1519.08,2011-11-09 11:33:00,30,217.01142857142855,3,4,3,343,Loyal Customers,0,Low Priority
16881,1,432.0,2011-10-04 10:33:00,66,432.0,2,2,2,222,At Risk,0,Monitor
16882,3,705.12,2011-10-04 10:42:00,66,235.04,2,3,3,233,Loyal Customers,0,Low Priority
16883,2,276.73,2011-06-05 12:51:00,186,138.365,1,2,1,121,At Risk,1,Urgent Recovery
16884,2,429.84000000000003,2011-11-02 11:52:00,37,214.92000000000002,3,2,2,322,Others,0,Low Priority
16885,3,471.51,2011-11-24 13:40:00,14,157.17,4,3,2,432,Loyal Customers,0,Low Priority
16887,1,194.88,2011-11-04 14:07:00,34,194.88,3,2,1,321,Others,0,Low Priority
16889,3,1578.6699999999998,2011-05-29 11:05:00,194,526.2233333333332,1,3,3,133,Loyal Customers,1,Re-engage High Value
16891,5,809.7,2011-12-08 11:15:00,1,161.94,4,4,3,443,Champions,0,Protect
16892,5,525.54,2011-12-08 13:18:00,0,105.10799999999999,4,4,2,442,Champions,0,Protect
16893,1,145.93,2010-12-08 12:06:00,366,145.93,1,2,1,121,At Risk,1,Urgent Recovery
16895,1,219.14,2011-10-06 12:15:00,64,219.14,2,2,1,221,At Risk,0,Monitor
16897,2,289.78,2011-02-13 15:02:00,298,144.89,1,2,1,121,At Risk,1,Urgent Recovery
16898,3,508.80999999999995,2011-11-13 15:44:00,25,169.60333333333332,3,3,2,332,Loyal Customers,0,Low Priority
16899,6,1281.56,2011-12-02 12:03:00,7,213.59333333333333,4,4,3,443,Champions,0,Protect
16900,3,887.11,2011-11-23 10:32:00,16,295.7033333333333,4,3,3,433,Loyal Customers,0,Low Priority
16902,1,1706.88,2011-08-15 14:17:00,115,1706.88,2,2,4,224,At Risk,1,Urgent Recovery
16903,1,373.24,2011-11-10 15:32:00,28,373.24,3,2,2,322,Others,0,Low Priority
16904,16,3754.27,2011-12-05 13:10:00,3,234.641875,4,4,4,444,Champions,0,Protect
16905,7,3102.43,2011-12-04 14:01:00,4,443.2042857142857,4,4,4,444,Champions,0,Protect
16906,4,579.77,2011-09-19 11:49:00,81,144.9425,2,3,2,232,Loyal Customers,0,Low Priority
16907,5,981.65,2011-11-10 18:04:00,28,196.32999999999998,3,4,3,343,Loyal Customers,0,Low Priority
16909,1,379.14,2011-09-28 16:45:00,71,379.14,2,2,2,222,At Risk,0,Monitor
16910,8,1510.06,2011-12-05 12:51:00,3,188.7575,4,4,3,443,Champions,0,Protect
16912,11,2575.38,2011-11-11 12:18:00,28,234.12545454545455,3,4,4,344,Loyal Customers,0,Low Priority
16913,1,113.44,2011-02-22 12:56:00,289,113.44,1,2,1,121,At Risk,1,Urgent Recovery
16914,1,208.46,2011-11-03 15:27:00,35,208.46,3,2,1,321,Others,0,Low Priority
16915,6,621.6800000000001,2011-11-30 16:39:00,8,103.61333333333334,4,4,2,442,Champions,0,Protect
16916,2,576.26,2011-11-16 12:08:00,23,288.13,3,2,2,322,Others,0,Low Priority
16917,1,391.52,2011-03-08 11:55:00,276,391.52,1,2,2,122,At Risk,1,Urgent Recovery
16918,6,1068.82,2011-10-21 12:50:00,49,178.13666666666666,3,4,3,343,Loyal Customers,0,Low Priority
16919,11,2596.45,2011-07-06 13:35:00,155,236.04090909090908,1,4,4,144,Loyal Customers,1,Re-engage High Value
16921,1,169.79,2011-10-09 16:22:00,60,169.79,2,2,1,221,At Risk,0,Monitor
16923,19,7247.61,2011-11-27 13:00:00,11,381.4531578947368,4,4,4,444,Champions,0,Protect
16924,3,846.75,2011-11-18 12:53:00,20,282.25,3,3,3,333,Loyal Customers,0,Low Priority
16926,1,230.25,2010-12-03 13:42:00,370,230.25,1,2,1,121,At Risk,1,Urgent Recovery
16927,3,543.05,2011-08-16 11:10:00,115,181.01666666666665,2,3,2,232,Loyal Customers,1,Re-engage High Value
16928,17,2847.6,2011-09-20 15:10:00,79,167.50588235294117,2,4,4,244,Loyal Customers,0,Low Priority
16929,7,1295.39,2011-12-06 08:37:00,3,185.0557142857143,4,4,3,443,Champions,0,Protect
16930,3,380.55,2011-11-13 16:13:00,25,126.85000000000001,3,3,2,332,Loyal Customers,0,Low Priority
16931,21,4604.22,2011-12-04 13:15:00,4,219.24857142857144,4,4,4,444,Champions,0,Protect
16932,1,161.94,2011-10-17 14:12:00,52,161.94,2,2,1,221,At Risk,0,Monitor
16933,2,563.23,2011-12-08 12:54:00,0,281.615,4,2,2,422,Others,0,Low Priority
16934,2,950.9300000000001,2011-10-16 12:40:00,54,475.46500000000003,2,2,3,223,At Risk,0,Monitor
16936,1,262.68,2011-11-14 11:04:00,25,262.68,3,2,1,321,Others,0,Low Priority
16938,4,2736.38,2011-12-01 10:20:00,8,684.095,4,3,4,434,Loyal Customers,0,Low Priority
16940,3,3049.88,2011-10-18 13:15:00,51,1016.6266666666667,2,3,4,234,Loyal Customers,0,Low Priority
16942,9,1920.5900000000001,2011-11-27 12:40:00,12,213.3988888888889,4,4,4,444,Champions,0,Protect
16943,3,816.73,2011-05-12 11:57:00,211,272.24333333333334,1,3,3,133,Loyal Customers,1,Re-engage High Value
16945,19,4345.5,2011-11-18 11:39:00,21,228.71052631578948,3,4,4,344,Loyal Customers,0,Low Priority
16947,1,406.48,2011-04-18 09:38:00,235,406.48,1,2,2,122,At Risk,1,Urgent Recovery
16948,3,435.02,2011-07-24 12:46:00,138,145.00666666666666,2,3,2,232,Loyal Customers,1,Re-engage High Value
16949,6,1286.27,2011-12-06 11:07:00,3,214.37833333333333,4,4,3,443,Champions,0,Protect
16950,3,1178.56,2011-10-14 09:06:00,56,392.8533333333333,2,3,3,233,Loyal Customers,0,Low Priority
16951,3,1277.75,2011-07-28 12:05:00,134,425.9166666666667,2,3,3,233,Loyal Customers,1,Re-engage High Value
16952,2,167.61,2011-08-22 13:03:00,108,83.805,2,2,1,221,At Risk,1,Urgent Recovery
16953,1,20.8,2011-11-09 15:54:00,29,20.8,3,2,1,321,Others,0,Low Priority
16954,9,2085.08,2011-12-09 09:46:00,0,231.67555555555555,4,4,4,444,Champions,0,Protect
16955,4,518.67,2011-06-08 10:36:00,184,129.6675,1,3,2,132,Loyal Customers,1,Re-engage High Value
16956,1,308.74,2011-11-22 08:56:00,17,308.74,4,2,2,422,Others,0,Low Priority
16957,2,416.64,2011-04-14 13:56:00,238,208.32,1,2,2,122,At Risk,1,Urgent Recovery
16959,1,117.35000000000001,2011-09-13 15:03:00,86,117.35000000000001,2,2,1,221,At Risk,0,Monitor
16960,3,507.05,2011-11-01 11:35:00,38,169.01666666666668,3,3,2,332,Loyal Customers,0,Low Priority
16961,1,234.17,2011-08-15 13:46:00,115,234.17,2,2,1,221,At Risk,1,Urgent Recovery
16963,1,110.55000000000001,2011-06-05 13:48:00,186,110.55000000000001,1,2,1,121,At Risk,1,Urgent Recovery
16965,1,201.19,2011-04-27 12:08:00,226,201.19,1,2,1,121,At Risk,1,Urgent Recovery
16966,7,2154.97,2011-12-01 13:40:00,7,307.8528571428571,4,4,4,444,Champions,0,Protect
16967,1,319.02,2011-06-03 14:24:00,188,319.02,1,2,2,122,At Risk,1,Urgent Recovery
16968,2,439.43,2011-12-05 15:02:00,3,219.715,4,2,2,422,Others,0,Low Priority
16969,3,650.41,2011-10-31 13:12:00,38,216.8033333333333,3,3,2,332,Loyal Customers,0,Low Priority
16971,1,357.21,2011-11-01 15:06:00,37,357.21,3,2,2,322,Others,0,Low Priority
16976,1,251.51999999999998,2011-03-17 16:33:00,266,251.51999999999998,1,2,1,121,At Risk,1,Urgent Recovery
16978,1,344.33,2011-09-23 12:50:00,77,344.33,2,2,2,222,At Risk,0,Monitor
16979,6,1852.0,2011-12-06 12:21:00,3,308.6666666666667,4,4,4,444,Champions,0,Protect
16980,2,1078.96,2011-03-29 16:36:00,254,539.48,1,2,3,123,At Risk,1,Urgent Recovery
16982,1,384.06,2011-10-10 12:28:00,60,384.06,2,2,2,222,At Risk,0,Monitor
16983,7,1931.25,2011-11-27 12:10:00,12,275.89285714285717,4,4,4,444,Champions,0,Protect
16984,2,4481.35,2011-09-12 13:43:00,87,2240.675,2,2,4,224,At Risk,0,Monitor
16985,10,5464.12,2011-11-22 13:33:00,16,546.412,4,4,4,444,Champions,0,Protect
16986,2,1873.2,2011-11-10 11:55:00,29,936.6,3,2,4,324,Others,0,Low Priority
16987,7,1625.05,2011-12-06 17:26:00,2,232.15,4,4,3,443,Champions,0,Protect
16988,1,126.12,2011-12-04 16:02:00,4,126.12,4,2,1,421,Others,0,Low Priority
16989,6,1133.25,2011-12-02 16:39:00,6,188.875,4,4,3,443,Champions,0,Protect
16990,1,179.0,2011-05-05 08:30:00,218,179.0,1,2,1,121,At Risk,1,Urgent Recovery
16992,5,1614.31,2011-11-29 11:50:00,10,322.86199999999997,4,4,3,443,Champions,0,Protect
16996,6,1456.96,2011-11-09 16:43:00,29,242.82666666666668,3,4,3,343,Loyal Customers,0,Low Priority
16997,3,702.0,2011-02-24 17:28:00,287,234.0,1,3,3,133,Loyal Customers,1,Re-engage High Value
16998,4,295.0,2011-07-13 09:44:00,149,73.75,1,3,1,131,Loyal Customers,1,Re-engage High Value
16999,2,484.82000000000005,2011-11-16 13:53:00,22,242.41000000000003,3,2,2,322,Others,0,Low Priority
17001,11,3989.57,2011-12-09 09:38:00,0,362.6881818181818,4,4,4,444,Champions,0,Protect
17002,3,1493.73,2011-09-15 12:40:00,85,497.91,2,3,3,233,Loyal Customers,0,Low Priority
17004,2,1412.94,2011-10-24 14:25:00,45,706.47,3,2,3,323,Others,0,Low Priority
17006,4,781.78,2011-12-05 12:09:00,4,195.445,4,3,3,433,Loyal Customers,0,Low Priority
17007,6,889.9300000000001,2011-10-20 10:47:00,50,148.3216666666667,3,4,3,343,Loyal Customers,0,Low Priority
17010,1,195.36,2011-11-21 14:49:00,17,195.36,4,2,1,421,Others,0,Low Priority
17011,1,270.9,2011-11-09 13:30:00,29,270.9,3,2,1,321,Others,0,Low Priority
17014,3,586.33,2011-12-01 14:09:00,7,195.44333333333336,4,3,2,432,Loyal Customers,0,Low Priority
17015,3,1842.56,2011-11-11 10:45:00,28,614.1866666666666,3,3,4,334,Loyal Customers,0,Low Priority
17017,20,8694.26,2011-12-07 09:32:00,2,434.713,4,4,4,444,Champions,0,Protect
17018,2,920.1,2011-10-30 11:42:00,40,460.05,3,2,3,323,Others,0,Low Priority
17019,4,1272.61,2011-11-28 13:06:00,10,318.1525,4,3,3,433,Loyal Customers,0,Low Priority
17022,1,71.0,2011-11-08 17:09:00,30,71.0,3,2,1,321,Others,0,Low Priority
17024,3,95.85,2011-10-25 13:47:00,44,31.95,3,3,1,331,Loyal Customers,0,Low Priority
17025,3,357.77,2011-10-10 09:06:00,60,119.25666666666666,2,3,2,232,Loyal Customers,0,Low Priority
17026,2,154.82999999999998,2011-06-07 14:28:00,184,77.41499999999999,1,2,1,121,At Risk,1,Urgent Recovery
17027,6,890.29,2011-09-22 12:24:00,78,148.38166666666666,2,4,3,243,Loyal Customers,0,Low Priority
17029,2,716.0,2011-08-21 11:06:00,110,358.0,2,2,3,223,At Risk,1,Urgent Recovery
17030,1,146.87,2011-10-07 08:49:00,63,146.87,2,2,1,221,At Risk,0,Monitor
17031,2,380.35,2011-11-28 10:23:00,11,190.175,4,2,2,422,Others,0,Low Priority
17033,3,1030.1399999999999,2011-09-14 14:34:00,85,343.37999999999994,2,3,3,233,Loyal Customers,0,Low Priority
17034,3,745.52,2011-11-23 15:14:00,15,248.50666666666666,4,3,3,433,Loyal Customers,0,Low Priority
17035,2,433.53,2011-04-08 11:23:00,245,216.765,1,2,2,122,At Risk,1,Urgent Recovery
17037,1,1267.32,2011-09-13 12:49:00,87,1267.32,2,2,3,223,At Risk,0,Monitor
17038,1,112.4,2011-11-09 13:50:00,29,112.4,3,2,1,321,Others,0,Low Priority
17040,1,449.73,2011-07-25 10:19:00,137,449.73,2,2,2,222,At Risk,1,Urgent Recovery
17041,3,1081.57,2011-11-13 11:21:00,26,360.5233333333333,3,3,3,333,Loyal Customers,0,Low Priority
17042,5,1044.38,2011-12-07 12:26:00,2,208.87600000000003,4,4,3,443,Champions,0,Protect
17043,4,1735.18,2011-11-07 15:33:00,31,433.795,3,3,4,334,Loyal Customers,0,Low Priority
17044,1,948.48,2011-11-14 14:28:00,24,948.48,3,2,3,323,Others,0,Low Priority
17045,3,339.44,2011-08-18 17:09:00,112,113.14666666666666,2,3,2,232,Loyal Customers,1,Re-engage High Value
17046,1,642.02,2011-07-05 14:24:00,156,642.02,1,2,2,122,At Risk,1,Urgent Recovery
17047,3,1100.9,2011-09-15 13:27:00,84,366.9666666666667,2,3,3,233,Loyal Customers,0,Low Priority
17048,3,925.35,2011-08-14 11:49:00,117,308.45,2,3,3,233,Loyal Customers,1,Re-engage High Value
17049,9,5659.9800000000005,2011-12-07 10:48:00,2,628.8866666666668,4,4,4,444,Champions,0,Protect
17050,6,3228.84,2011-09-04 13:48:00,95,538.14,2,4,4,244,Loyal Customers,1,Re-engage High Value
17051,1,247.14000000000001,2011-05-29 14:13:00,193,247.14000000000001,1,2,1,121,At Risk,1,Urgent Recovery
17052,1,413.75,2011-11-11 14:50:00,27,413.75,3,2,2,322,Others,0,Low Priority
17053,1,498.48,2011-08-01 10:23:00,130,498.48,2,2,2,222,At Risk,1,Urgent Recovery
17054,5,1356.33,2011-11-11 12:56:00,27,271.26599999999996,3,4,3,343,Loyal Customers,0,Low Priority
17058,3,1179.89,2011-09-19 10:13:00,81,393.2966666666667,2,3,3,233,Loyal Customers,0,Low Priority
17059,5,3095.04,2011-11-10 12:27:00,29,619.008,3,4,4,344,Loyal Customers,0,Low Priority
17060,1,234.24,2011-03-18 13:27:00,265,234.24,1,2,1,121,At Risk,1,Urgent Recovery
17061,11,5232.2300000000005,2011-09-27 11:24:00,73,475.65727272727275,2,4,4,244,Loyal Customers,0,Low Priority
17062,4,538.37,2011-01-30 11:01:00,313,134.5925,1,3,2,132,Loyal Customers,1,Re-engage High Value
17063,7,1461.1399999999999,2011-11-18 16:19:00,20,208.7342857142857,3,4,3,343,Loyal Customers,0,Low Priority
17064,3,859.3500000000001,2011-10-12 10:18:00,58,286.45000000000005,2,3,3,233,Loyal Customers,0,Low Priority
17068,21,4552.14,2011-11-27 13:14:00,11,216.76857142857145,4,4,4,444,Champions,0,Protect
17069,9,2709.7,2011-11-11 17:13:00,27,301.0777777777778,3,4,4,344,Loyal Customers,0,Low Priority
17070,1,312.14,2011-08-17 17:01:00,113,312.14,2,2,2,222,At Risk,1,Urgent Recovery
17071,9,2429.03,2011-11-11 16:31:00,27,269.89222222222224,3,4,4,344,Loyal Customers,0,Low Priority
17073,4,1446.09,2011-11-22 11:47:00,17,361.5225,4,3,3,433,Loyal Customers,0,Low Priority
17075,4,834.12,2011-11-22 11:58:00,17,208.53,4,3,3,433,Loyal Customers,0,Low Priority
17076,3,841.0799999999999,2011-11-03 17:53:00,35,280.35999999999996,3,3,3,333,Loyal Customers,0,Low Priority
17078,2,378.2,2011-11-03 19:17:00,35,189.1,3,2,2,322,Others,0,Low Priority
17079,1,118.80000000000001,2011-09-22 15:34:00,77,118.80000000000001,2,2,1,221,At Risk,0,Monitor
17080,2,287.62,2011-11-17 12:59:00,21,143.81,3,2,1,321,Others,0,Low Priority
17081,2,290.15999999999997,2011-11-14 12:56:00,24,145.07999999999998,3,2,1,321,Others,0,Low Priority
17082,2,2003.8500000000001,2011-11-06 15:17:00,32,1001.9250000000001,3,2,4,324,Others,0,Low Priority
17083,3,1405.78,2011-08-22 15:43:00,108,468.5933333333333,2,3,3,233,Loyal Customers,1,Re-engage High Value
17084,2,2949.75,2011-11-04 14:54:00,34,1474.875,3,2,4,324,Others,0,Low Priority
17085,5,1566.65,2011-08-08 14:15:00,122,313.33000000000004,2,4,3,243,Loyal Customers,1,Re-engage High Value
17086,6,2050.08,2011-12-02 13:54:00,6,341.68,4,4,4,444,Champions,0,Protect
17088,4,1991.01,2011-11-11 14:23:00,27,497.7525,3,3,4,334,Loyal Customers,0,Low Priority
17090,7,2043.95,2011-12-05 13:44:00,3,291.99285714285713,4,4,4,444,Champions,0,Protect
17091,9,3827.76,2011-12-07 10:43:00,2,425.3066666666667,4,4,4,444,Champions,0,Protect
17092,4,1777.78,2011-10-20 19:51:00,49,444.445,3,3,4,334,Loyal Customers,0,Low Priority
17094,1,302.0,2011-01-21 13:09:00,321,302.0,1,2,1,121,At Risk,1,Urgent Recovery
17095,3,1324.1599999999999,2011-11-17 12:21:00,22,441.3866666666666,3,3,3,333,Loyal Customers,0,Low Priority
17096,4,1022.13,2011-11-24 15:01:00,14,255.5325,4,3,3,433,Loyal Customers,0,Low Priority
17097,8,954.42,2011-12-07 17:05:00,1,119.3025,4,4,3,443,Champions,0,Protect
17100,2,971.74,2011-11-21 16:36:00,17,485.87,4,2,3,423,Others,0,Low Priority
17101,4,1621.73,2011-11-29 13:57:00,9,405.4325,4,3,3,433,Loyal Customers,0,Low Priority
17102,1,25.5,2011-03-23 10:08:00,261,25.5,1,2,1,121,At Risk,1,Urgent Recovery
17105,2,665.78,2011-07-03 15:53:00,158,332.89,1,2,2,122,At Risk,1,Urgent Recovery
17107,6,10815.43,2011-11-06 14:14:00,32,1802.5716666666667,3,4,4,344,Loyal Customers,0,Low Priority
17109,6,885.04,2011-11-10 16:59:00,28,147.50666666666666,3,4,3,343,Loyal Customers,0,Low Priority
17110,1,163.29999999999998,2011-06-27 12:58:00,164,163.29999999999998,1,2,1,121,At Risk,1,Urgent Recovery
17111,1,248.61,2011-10-23 15:59:00,46,248.61,3,2,1,321,Others,0,Low Priority
17114,8,808.62,2011-12-04 12:17:00,5,101.0775,4,4,3,443,Champions,0,Protect
17115,3,837.5,2011-12-01 14:30:00,7,279.1666666666667,4,3,3,433,Loyal Customers,0,Low Priority
17117,1,116.19999999999999,2011-02-24 13:54:00,287,116.19999999999999,1,2,1,121,At Risk,1,Urgent Recovery
17118,1,157.02,2011-01-26 12:19:00,317,157.02,1,2,1,121,At Risk,1,Urgent Recovery
17119,2,606.91,2011-12-06 14:40:00,2,303.455,4,2,2,422,Others,0,Low Priority
17120,1,307.46,2011-04-20 15:21:00,232,307.46,1,2,2,122,At Risk,1,Urgent Recovery
17122,1,138.32,2011-08-12 14:33:00,118,138.32,2,2,1,221,At Risk,1,Urgent Recovery
17123,1,345.29999999999995,2011-07-01 10:47:00,161,345.29999999999995,1,2,2,122,At Risk,1,Urgent Recovery
17124,1,298.89,2011-06-07 14:02:00,184,298.89,1,2,1,121,At Risk,1,Urgent Recovery
17125,1,259.35,2011-10-20 14:41:00,49,259.35,3,2,1,321,Others,0,Low Priority
17126,5,1004.75,2011-07-10 13:52:00,151,200.95,1,4,3,143,Loyal Customers,1,Re-engage High Value
17128,1,157.09,2011-01-09 12:02:00,334,157.09,1,2,1,121,At Risk,1,Urgent Recovery
17131,5,2463.17,2011-12-04 12:52:00,4,492.634,4,4,4,444,Champions,0,Protect
17133,7,4892.24,2011-11-24 12:27:00,15,698.8914285714285,4,4,4,444,Champions,0,Protect
17134,2,425.0,2011-08-25 09:53:00,106,212.5,2,2,2,222,At Risk,1,Urgent Recovery
17135,7,1139.73,2011-11-23 16:48:00,15,162.81857142857143,4,4,3,443,Champions,0,Protect
17138,1,380.5,2011-03-09 11:54:00,275,380.5,1,2,2,122,At Risk,1,Urgent Recovery
17139,12,10668.47,2011-11-24 10:12:00,15,889.0391666666666,4,4,4,444,Champions,0,Protect
17140,1,465.32,2011-04-06 13:33:00,246,465.32,1,2,2,122,At Risk,1,Urgent Recovery
17142,1,579.0,2011-04-14 18:22:00,238,579.0,1,2,2,122,At Risk,1,Urgent Recovery
17144,2,984.5699999999999,2011-12-08 17:57:00,0,492.28499999999997,4,2,3,423,Others,0,Low Priority
17146,3,749.78,2011-08-26 12:44:00,105,249.92666666666665,2,3,3,233,Loyal Customers,1,Re-engage High Value
17147,4,1714.5900000000001,2011-11-17 12:32:00,22,428.64750000000004,3,3,4,334,Loyal Customers,0,Low Priority
17148,1,124.88,2011-10-19 09:59:00,51,124.88,2,2,1,221,At Risk,0,Monitor
17152,3,1689.5,2011-05-29 12:19:00,194,563.1666666666666,1,3,4,134,Loyal Customers,1,Re-engage High Value
17153,1,213.78,2011-11-15 13:42:00,23,213.78,3,2,1,321,Others,0,Low Priority
17154,1,329.34,2011-09-25 13:42:00,74,329.34,2,2,2,222,At Risk,0,Monitor
17155,2,251.7,2011-11-22 12:38:00,17,125.85,4,2,1,421,Others,0,Low Priority
17157,2,319.0,2011-12-02 09:10:00,7,159.5,4,2,2,422,Others,0,Low Priority
17158,3,1266.97,2011-11-07 15:15:00,31,422.3233333333333,3,3,3,333,Loyal Customers,0,Low Priority
17159,3,1538.88,2011-11-18 10:52:00,21,512.96,3,3,3,333,Loyal Customers,0,Low Priority
17160,6,3518.03,2011-11-08 14:05:00,30,586.3383333333334,3,4,4,344,Loyal Customers,0,Low Priority
